$GPGGA,201213.00,4112.56071,N,07348.25014,W,1,05,2.17,158.0,M,-34.2,M,,*61
$GPGGA,201214.00,4112.56061,N,07348.25011,W,1,05,2.17,157.8,M,-34.2,M,,*65
$GPGGA,201215.00,4112.56052,N,07348.25006,W,1,05,2.17,157.7,M,-34.2,M,,*6D
$GPGGA,201216.00,4112.56038,N,07348.24996,W,1,05,2.17,157.7,M,-34.2,M,,*63
$GPGGA,201217.00,4112.56037,N,07348.25002,W,1,05,2.18,157.7,M,-34.2,M,,*67
$GPGGA,201218.00,4112.56033,N,07348.25000,W,1,05,2.18,157.8,M,-34.2,M,,*61
$GPGGA,201219.00,4112.56028,N,07348.24999,W,1,05,2.18,157.6,M,-34.2,M,,*6C
$GPGGA,201220.00,4112.56021,N,07348.24994,W,1,05,2.18,157.4,M,-34.2,M,,*60
$GPGGA,201221.00,4112.55998,N,07348.24977,W,1,05,2.18,157.6,M,-34.2,M,,*66
$GPGGA,201222.00,4112.55983,N,07348.24969,W,1,05,2.18,157.6,M,-34.2,M,,*60
$GPGGA,201223.00,4112.55964,N,07348.24962,W,1,05,2.18,157.9,M,-34.2,M,,*6C
$GPGGA,201224.00,4112.55957,N,07348.24960,W,1,05,2.18,157.9,M,-34.2,M,,*69
$GPGGA,201225.00,4112.55949,N,07348.24954,W,1,05,2.18,157.9,M,-34.2,M,,*60
$GPGGA,201226.00,4112.55951,N,07348.24952,W,1,05,2.18,157.8,M,-34.2,M,,*6D
$GPGGA,201227.00,4112.55948,N,07348.24949,W,1,05,2.18,157.7,M,-34.2,M,,*61
$GPGGA,201228.00,4112.55946,N,07348.24942,W,1,05,2.18,157.5,M,-34.2,M,,*69
$GPGGA,201229.00,4112.55954,N,07348.24944,W,1,05,2.18,157.4,M,-34.2,M,,*6C
$GPGGA,201230.00,4112.55962,N,07348.24946,W,1,05,2.18,157.4,M,-34.2,M,,*63
$GPGGA,201231.00,4112.55950,N,07348.24937,W,1,05,2.18,157.5,M,-34.2,M,,*64
$GPGGA,201232.00,4112.55950,N,07348.24933,W,1,05,2.18,157.7,M,-34.2,M,,*61
$GPGGA,201233.00,4112.55951,N,07348.24930,W,1,05,2.18,157.6,M,-34.2,M,,*63
$GPGGA,201234.00,4112.55953,N,07348.24930,W,1,05,2.18,157.7,M,-34.2,M,,*67
$GPGGA,201235.00,4112.55966,N,07348.24936,W,1,05,2.18,157.7,M,-34.2,M,,*66
$GPGGA,201236.00,4112.55961,N,07348.24928,W,1,05,2.18,157.8,M,-34.2,M,,*62
$GPGGA,201237.00,4112.55945,N,07348.24919,W,1,05,2.18,158.0,M,-34.2,M,,*60
$GPGGA,201238.00,4112.55942,N,07348.24913,W,1,05,2.18,158.2,M,-34.2,M,,*60
$GPGGA,201239.00,4112.55934,N,07348.24900,W,1,05,2.18,158.2,M,-34.2,M,,*62
$GPGGA,201240.00,4112.55933,N,07348.24892,W,1,05,2.18,158.3,M,-34.2,M,,*60
$GPGGA,201241.00,4112.55917,N,07348.24874,W,1,05,2.18,158.6,M,-34.2,M,,*6A
$GPGGA,201242.00,4112.55916,N,07348.24868,W,1,05,2.18,158.7,M,-34.2,M,,*64
$GPGGA,201243.00,4112.55907,N,07348.24857,W,1,05,2.18,158.9,M,-34.2,M,,*67
$GPGGA,201244.00,4112.55900,N,07348.24856,W,1,05,2.18,159.2,M,-34.2,M,,*6C
$GPGGA,201245.00,4112.55882,N,07348.24847,W,1,05,2.18,159.5,M,-34.2,M,,*61
$GPGGA,201246.00,4112.55887,N,07348.24853,W,1,05,2.18,159.6,M,-34.2,M,,*61
$GPGGA,201247.00,4112.55891,N,07348.24852,W,1,05,2.18,159.7,M,-34.2,M,,*67
$GPGGA,201248.00,4112.55875,N,07348.24844,W,1,05,2.18,160.0,M,-34.2,M,,*68
$GPGGA,201249.00,4112.55869,N,07348.24837,W,1,05,2.18,160.3,M,-34.2,M,,*63
$GPGGA,201250.00,4112.55872,N,07348.24834,W,1,05,2.18,160.5,M,-34.2,M,,*64
$GPGGA,201251.00,4112.55870,N,07348.24829,W,1,05,2.18,160.6,M,-34.2,M,,*68
$GPGGA,201252.00,4112.55867,N,07348.24824,W,1,05,2.18,160.7,M,-34.2,M,,*61
$GPGGA,201253.00,4112.55848,N,07348.24814,W,1,05,2.18,161.0,M,-34.2,M,,*68
$GPGGA,201254.00,4112.55849,N,07348.24814,W,1,05,2.18,161.3,M,-34.2,M,,*6D
$GPGGA,201255.00,4112.55840,N,07348.24806,W,1,05,2.18,161.5,M,-34.2,M,,*60
$GPGGA,201256.00,4112.55835,N,07348.24802,W,1,05,2.18,161.6,M,-34.2,M,,*66
$GPGGA,201257.00,4112.55857,N,07348.24817,W,1,05,2.18,161.6,M,-34.2,M,,*67
$GPGGA,201258.00,4112.55859,N,07348.24819,W,1,05,2.18,161.5,M,-34.2,M,,*6B
$GPGGA,201259.00,4112.55856,N,07348.24817,W,1,05,2.19,161.4,M,-34.2,M,,*6B
$GPGGA,201300.00,4112.55850,N,07348.24810,W,1,05,2.19,161.4,M,-34.2,M,,*67
$GPGGA,201301.00,4112.55849,N,07348.24805,W,1,05,2.19,161.4,M,-34.2,M,,*6A
$GPGGA,201302.00,4112.55848,N,07348.24803,W,1,05,2.19,161.4,M,-34.2,M,,*6E
